,Var(METAL),Var(ENERGY),Var(AGRICULTURAL),"Cov(METAL,ENERGY)","Cov(METAL,AGRICULTURAL)","Cov(ENERGY,AGRICULTURAL)"
3/27/2019,7.73E-05,0.000149,7.81E-05,2.31E-05,1.61E-05,1.35E-05
3/28/2019,8.76E-05,0.000146,7.65E-05,2.53E-05,1.74E-05,1.39E-05
3/29/2019,0.000133,0.000139,7.54E-05,2.58E-05,2.11E-05,1.39E-05
4/01/2019,0.000136,0.000133,7.44E-05,2.54E-05,1.86E-05,1.36E-05
4/02/2019,0.000130,0.000146,7.25E-05,2.69E-05,1.85E-05,1.44E-05
4/03/2019,0.000122,0.000140,7.13E-05,2.62E-05,1.80E-05,1.45E-05
4/04/2019,0.000117,0.000134,7.13E-05,2.53E-05,1.84E-05,1.40E-05
4/05/2019,0.000111,0.000132,7.08E-05,2.51E-05,1.75E-05,1.31E-05
4/08/2019,0.000105,0.000135,7.00E-05,2.49E-05,1.69E-05,1.17E-05
4/09/2019,0.000102,0.000146,6.81E-05,2.72E-05,1.65E-05,1.16E-05
4/10/2019,9.68E-05,0.000142,6.63E-05,2.66E-05,1.61E-05,1.15E-05
4/11/2019,9.22E-05,0.000140,6.48E-05,2.64E-05,1.59E-05,1.17E-05
4/12/2019,0.000107,0.000148,6.98E-05,3.22E-05,2.14E-05,1.51E-05
4/15/2019,0.000105,0.000143,6.91E-05,3.21E-05,2.20E-05,1.53E-05
4/16/2019,0.000101,0.000149,7.99E-05,3.26E-05,1.94E-05,1.04E-05
4/17/2019,9.79E-05,0.000143,7.96E-05,3.12E-05,2.01E-05,9.97E-06
4/18/2019,0.000101,0.000143,7.77E-05,2.75E-05,1.84E-05,1.06E-05
4/22/2019,9.59E-05,0.000136,7.60E-05,2.67E-05,1.82E-05,1.05E-05
4/23/2019,9.30E-05,0.000164,7.49E-05,2.29E-05,1.85E-05,8.12E-06
4/24/2019,8.97E-05,0.000157,7.63E-05,2.29E-05,1.92E-05,8.88E-06
4/25/2019,8.78E-05,0.000150,7.60E-05,2.22E-05,1.75E-05,9.05E-06
4/26/2019,8.41E-05,0.000144,7.53E-05,2.16E-05,1.66E-05,9.26E-06
4/29/2019,9.80E-05,0.000150,7.34E-05,1.53E-05,1.75E-05,8.51E-06
4/30/2019,0.000117,0.000144,7.24E-05,1.35E-05,1.98E-05,8.16E-06
5/01/2019,0.000111,0.000138,7.06E-05,1.36E-05,1.91E-05,8.03E-06
5/02/2019,0.000126,0.000132,6.87E-05,1.32E-05,1.84E-05,8.04E-06
5/03/2019,0.000125,0.000155,6.69E-05,1.84E-05,1.81E-05,8.31E-06
5/06/2019,0.000132,0.000149,6.54E-05,1.72E-05,1.67E-05,8.41E-06
5/07/2019,0.000125,0.000142,7.81E-05,1.72E-05,1.76E-05,9.36E-06
5/08/2019,0.000120,0.000143,7.65E-05,1.83E-05,1.78E-05,1.02E-05
5/13/2019,0.000116,0.000152,7.43E-05,1.54E-05,1.76E-05,9.72E-06
5/14/2019,0.000114,0.000147,7.62E-05,1.65E-05,1.96E-05,1.07E-05
5/15/2019,0.000109,0.000151,8.48E-05,1.73E-05,2.04E-05,1.47E-05
5/16/2019,0.000103,0.000145,0.000102,1.72E-05,1.90E-05,1.28E-05
5/17/2019,0.000103,0.000150,0.000101,1.39E-05,1.66E-05,1.46E-05
5/20/2019,0.000104,0.000144,0.000100,1.48E-05,1.86E-05,1.51E-05
5/21/2019,9.83E-05,0.000140,0.000102,1.50E-05,1.87E-05,1.60E-05
5/22/2019,9.45E-05,0.000138,0.000100,1.58E-05,1.74E-05,1.47E-05
5/23/2019,9.09E-05,0.000170,9.75E-05,1.83E-05,1.75E-05,1.68E-05
5/24/2019,8.65E-05,0.000228,9.41E-05,1.69E-05,1.72E-05,1.55E-05
5/29/2019,8.31E-05,0.000222,9.22E-05,1.76E-05,1.73E-05,1.64E-05
5/30/2019,7.93E-05,0.000210,9.15E-05,1.74E-05,1.67E-05,1.63E-05
5/31/2019,7.67E-05,0.000291,9.26E-05,1.34E-05,1.74E-05,8.84E-06
6/03/2019,7.38E-05,0.000407,9.38E-05,1.64E-05,1.77E-05,1.77E-05
6/04/2019,7.51E-05,0.000428,9.07E-05,1.04E-05,1.68E-05,1.86E-05
6/05/2019,7.31E-05,0.000402,8.77E-05,1.12E-05,1.66E-05,1.85E-05
6/06/2019,7.45E-05,0.000416,9.53E-05,1.66E-05,1.99E-05,2.57E-05
6/07/2019,7.49E-05,0.000389,9.39E-05,1.70E-05,2.07E-05,2.56E-05
6/10/2019,7.18E-05,0.000387,9.54E-05,1.76E-05,1.97E-05,2.11E-05
6/11/2019,6.90E-05,0.000365,9.24E-05,1.76E-05,1.90E-05,2.03E-05
6/12/2019,6.75E-05,0.000343,8.92E-05,1.80E-05,1.85E-05,1.99E-05
6/13/2019,6.49E-05,0.000376,9.09E-05,1.72E-05,1.83E-05,1.37E-05
6/14/2019,6.55E-05,0.000353,8.78E-05,1.79E-05,1.81E-05,1.37E-05
6/17/2019,6.31E-05,0.000343,8.49E-05,1.72E-05,1.76E-05,1.34E-05
6/18/2019,6.10E-05,0.000328,8.55E-05,1.75E-05,1.67E-05,1.15E-05
6/19/2019,6.65E-05,0.000314,8.45E-05,2.01E-05,1.44E-05,1.01E-05
6/20/2019,6.39E-05,0.000301,8.18E-05,1.95E-05,1.41E-05,1.02E-05
6/21/2019,7.29E-05,0.000302,7.92E-05,2.51E-05,1.34E-05,9.68E-06
6/24/2019,6.99E-05,0.000288,8.49E-05,2.48E-05,1.27E-05,7.38E-06
6/25/2019,7.03E-05,0.000293,8.22E-05,2.75E-05,1.27E-05,7.77E-06
6/26/2019,6.74E-05,0.000275,8.16E-05,2.68E-05,1.27E-05,7.93E-06
6/27/2019,6.49E-05,0.000270,7.98E-05,2.57E-05,1.26E-05,6.82E-06
6/28/2019,6.25E-05,0.000255,7.76E-05,2.49E-05,1.25E-05,6.63E-06
7/01/2019,6.20E-05,0.000245,7.68E-05,2.32E-05,1.14E-05,7.62E-06
7/02/2019,6.32E-05,0.000238,7.48E-05,2.48E-05,1.07E-05,7.05E-06
7/03/2019,6.11E-05,0.000307,7.28E-05,2.29E-05,1.06E-05,8.32E-06
7/08/2019,6.30E-05,0.000316,7.57E-05,2.66E-05,1.28E-05,1.26E-05
7/09/2019,6.09E-05,0.000296,7.46E-05,2.59E-05,1.24E-05,1.27E-05
7/10/2019,6.01E-05,0.000279,7.35E-05,2.48E-05,1.28E-05,1.22E-05
7/11/2019,7.58E-05,0.000328,7.43E-05,3.78E-05,1.64E-05,1.72E-05
7/12/2019,7.49E-05,0.000311,7.27E-05,3.77E-05,1.55E-05,1.64E-05
7/15/2019,7.17E-05,0.000294,7.06E-05,3.67E-05,1.52E-05,1.61E-05
7/16/2019,7.24E-05,0.000284,6.87E-05,3.33E-05,1.46E-05,1.61E-05
7/17/2019,7.00E-05,0.000361,6.72E-05,3.52E-05,1.41E-05,1.39E-05
7/18/2019,7.27E-05,0.000344,6.63E-05,3.18E-05,1.49E-05,1.29E-05
7/19/2019,6.97E-05,0.000352,6.50E-05,3.13E-05,1.47E-05,1.40E-05
7/22/2019,6.72E-05,0.000329,6.84E-05,3.03E-05,1.51E-05,1.36E-05
7/23/2019,6.52E-05,0.000326,6.69E-05,3.08E-05,1.45E-05,1.26E-05
7/24/2019,6.28E-05,0.000306,6.52E-05,2.98E-05,1.43E-05,1.24E-05
7/25/2019,6.59E-05,0.000317,6.36E-05,2.41E-05,1.39E-05,1.24E-05
7/26/2019,6.61E-05,0.000298,6.41E-05,2.27E-05,1.49E-05,1.16E-05
7/29/2019,6.40E-05,0.000287,6.31E-05,2.30E-05,1.48E-05,1.22E-05
7/30/2019,6.63E-05,0.000269,6.17E-05,2.26E-05,1.42E-05,1.21E-05
7/31/2019,6.72E-05,0.000261,6.63E-05,2.00E-05,1.63E-05,9.43E-06
8/01/2019,6.46E-05,0.000272,7.16E-05,1.96E-05,1.60E-05,4.44E-06
8/02/2019,9.75E-05,0.000477,8.37E-05,5.41E-05,2.72E-05,2.49E-05
8/05/2019,9.33E-05,0.000445,8.16E-05,5.17E-05,2.67E-05,2.40E-05
8/06/2019,8.98E-05,0.000461,7.92E-05,4.70E-05,2.56E-05,2.46E-05
8/07/2019,8.65E-05,0.000431,7.71E-05,4.47E-05,2.45E-05,2.44E-05
8/08/2019,9.46E-05,0.000495,7.48E-05,2.99E-05,2.40E-05,2.33E-05
8/09/2019,9.01E-05,0.000494,7.39E-05,2.80E-05,2.30E-05,2.52E-05
8/12/2019,8.58E-05,0.000481,7.20E-05,2.64E-05,2.22E-05,2.54E-05
8/13/2019,8.28E-05,0.000448,8.60E-05,2.58E-05,1.94E-05,2.47E-05
8/14/2019,7.97E-05,0.000497,8.33E-05,2.84E-05,1.88E-05,2.34E-05
8/15/2019,7.78E-05,0.000495,8.27E-05,3.05E-05,1.93E-05,2.60E-05
8/16/2019,7.45E-05,0.000461,0.000117,2.97E-05,1.76E-05,2.48E-05
8/19/2019,7.13E-05,0.000430,0.000113,2.89E-05,1.72E-05,2.44E-05
8/20/2019,6.87E-05,0.000417,0.000110,2.90E-05,1.66E-05,2.27E-05
8/21/2019,6.62E-05,0.000389,0.000106,2.84E-05,1.63E-05,2.24E-05
8/22/2019,6.38E-05,0.000371,0.000103,2.81E-05,1.57E-05,2.10E-05
8/23/2019,6.15E-05,0.000349,9.94E-05,2.75E-05,1.54E-05,2.11E-05
8/26/2019,5.93E-05,0.000337,0.000104,2.68E-05,1.51E-05,2.41E-05
8/27/2019,5.97E-05,0.000316,0.000108,2.68E-05,1.69E-05,2.47E-05
8/28/2019,6.43E-05,0.000301,0.000104,2.82E-05,1.54E-05,2.36E-05
8/29/2019,6.60E-05,0.000303,0.000102,3.11E-05,1.64E-05,2.53E-05
8/30/2019,6.36E-05,0.000300,9.95E-05,3.07E-05,1.59E-05,2.32E-05
9/04/2019,6.55E-05,0.000296,9.60E-05,2.66E-05,1.60E-05,2.22E-05
9/05/2019,7.92E-05,0.000382,9.36E-05,4.21E-05,1.78E-05,2.56E-05
9/06/2019,8.37E-05,0.000356,9.22E-05,4.06E-05,1.94E-05,2.50E-05
9/09/2019,8.90E-05,0.000344,9.01E-05,3.54E-05,2.06E-05,2.33E-05
9/10/2019,8.52E-05,0.000363,8.71E-05,3.25E-05,1.99E-05,2.34E-05
9/11/2019,8.15E-05,0.000341,8.92E-05,3.19E-05,1.86E-05,2.20E-05
9/12/2019,7.78E-05,0.000353,8.69E-05,3.08E-05,1.81E-05,2.34E-05
9/13/2019,8.14E-05,0.000332,0.000106,2.87E-05,2.41E-05,2.10E-05
9/16/2019,7.87E-05,0.000311,0.000104,2.77E-05,2.24E-05,2.10E-05
9/17/2019,7.54E-05,0.000959,0.000105,2.27E-05,2.13E-05,4.09E-05
9/18/2019,7.23E-05,0.001010,0.000112,2.02E-05,1.99E-05,5.34E-05
9/19/2019,7.25E-05,0.000955,0.000108,2.30E-05,1.91E-05,5.16E-05
9/20/2019,7.04E-05,0.000890,0.000104,2.16E-05,1.89E-05,4.97E-05
9/23/2019,6.77E-05,0.000826,0.000101,2.11E-05,1.81E-05,4.86E-05
9/24/2019,7.61E-05,0.000767,9.89E-05,2.21E-05,1.97E-05,4.79E-05
9/25/2019,7.31E-05,0.000739,9.53E-05,2.05E-05,1.92E-05,4.62E-05
9/26/2019,9.17E-05,0.000692,9.57E-05,2.47E-05,1.40E-05,4.33E-05
9/27/2019,8.72E-05,0.000648,9.23E-05,2.38E-05,1.37E-05,4.24E-05
9/30/2019,8.32E-05,0.000611,8.92E-05,2.39E-05,1.34E-05,4.09E-05
10/01/2019,0.000114,0.000622,8.87E-05,4.06E-05,8.20E-06,3.56E-05
10/02/2019,0.000108,0.000608,8.58E-05,3.84E-05,8.15E-06,3.56E-05
10/03/2019,0.000113,0.000590,8.32E-05,3.08E-05,7.41E-06,3.56E-05
10/04/2019,0.000108,0.000556,8.18E-05,2.88E-05,6.77E-06,3.58E-05
10/07/2019,0.000102,0.000522,8.20E-05,2.79E-05,6.92E-06,3.35E-05
10/08/2019,9.66E-05,0.000490,8.34E-05,2.72E-05,7.07E-06,3.42E-05
10/09/2019,9.19E-05,0.000458,8.20E-05,2.64E-05,7.40E-06,3.30E-05
10/10/2019,8.82E-05,0.000432,7.94E-05,2.49E-05,7.59E-06,3.20E-05
10/11/2019,8.49E-05,0.000406,7.82E-05,2.51E-05,7.06E-06,3.05E-05
10/14/2019,8.17E-05,0.000393,9.08E-05,2.32E-05,5.25E-06,3.50E-05
10/15/2019,7.94E-05,0.000368,8.88E-05,2.22E-05,4.75E-06,3.45E-05
10/16/2019,7.99E-05,0.000344,0.000110,2.18E-05,-2.98E-07,3.36E-05
10/17/2019,7.75E-05,0.000322,0.000107,2.16E-05,-4.62E-07,3.26E-05
10/18/2019,7.46E-05,0.000306,0.000104,2.18E-05,-4.33E-07,3.11E-05
10/21/2019,7.15E-05,0.000287,0.000100,2.13E-05,7.87E-08,3.02E-05
10/22/2019,6.85E-05,0.000292,9.72E-05,2.08E-05,4.90E-07,3.06E-05
10/23/2019,6.59E-05,0.000287,9.39E-05,2.01E-05,9.49E-07,2.93E-05
10/24/2019,6.78E-05,0.000297,9.06E-05,2.41E-05,1.31E-06,2.87E-05
10/25/2019,6.85E-05,0.000284,8.89E-05,2.53E-05,5.17E-07,2.70E-05
10/28/2019,6.63E-05,0.000267,8.61E-05,2.48E-05,1.07E-06,2.65E-05
10/29/2019,6.38E-05,0.000262,8.37E-05,2.40E-05,1.37E-06,2.68E-05
10/30/2019,6.16E-05,0.000268,8.17E-05,2.26E-05,1.91E-06,2.48E-05
10/31/2019,6.18E-05,0.000253,8.04E-05,2.27E-05,3.15E-06,2.47E-05
11/01/2019,6.00E-05,0.000254,7.81E-05,2.32E-05,3.56E-06,2.48E-05
11/04/2019,6.16E-05,0.000298,7.65E-05,2.85E-05,4.69E-06,2.68E-05
11/05/2019,6.13E-05,0.000300,7.48E-05,2.53E-05,5.40E-06,2.51E-05
11/06/2019,6.46E-05,0.000293,7.54E-05,2.16E-05,3.48E-06,2.66E-05
11/07/2019,6.23E-05,0.000292,7.58E-05,2.08E-05,3.55E-06,2.85E-05
11/08/2019,6.35E-05,0.000274,7.38E-05,2.04E-05,3.39E-06,2.79E-05
11/11/2019,8.13E-05,0.000258,7.25E-05,1.85E-05,1.52E-06,2.76E-05
11/12/2019,8.52E-05,0.000279,7.47E-05,2.48E-05,4.87E-06,3.16E-05
11/13/2019,8.20E-05,0.000263,7.82E-05,2.46E-05,3.90E-06,3.00E-05
11/14/2019,7.96E-05,0.000247,7.59E-05,2.41E-05,3.97E-06,2.93E-05
11/15/2019,7.82E-05,0.000233,7.43E-05,2.40E-05,4.78E-06,2.89E-05
11/18/2019,7.47E-05,0.000236,7.21E-05,2.33E-05,4.96E-06,2.86E-05
11/19/2019,7.17E-05,0.000263,7.26E-05,2.15E-05,4.71E-06,3.15E-05
11/20/2019,7.65E-05,0.000298,7.37E-05,1.33E-05,2.29E-06,3.55E-05
11/21/2019,7.33E-05,0.000321,7.16E-05,1.41E-05,2.59E-06,3.46E-05
11/22/2019,7.21E-05,0.000322,7.20E-05,1.15E-05,1.75E-06,3.64E-05
11/25/2019,6.97E-05,0.000303,7.01E-05,1.12E-05,1.94E-06,3.57E-05
11/26/2019,6.72E-05,0.000300,6.94E-05,1.05E-05,2.58E-06,3.33E-05
11/27/2019,6.80E-05,0.000282,6.77E-05,9.94E-06,2.40E-06,3.27E-05
12/02/2019,6.58E-05,0.000264,6.66E-05,1.00E-05,3.02E-06,3.19E-05
12/03/2019,6.35E-05,0.000249,6.52E-05,1.00E-05,3.39E-06,3.10E-05
12/04/2019,6.30E-05,0.000251,6.52E-05,1.24E-05,4.54E-06,3.22E-05
12/05/2019,6.10E-05,0.000261,6.49E-05,1.15E-05,5.00E-06,2.93E-05
12/06/2019,5.90E-05,0.000248,6.47E-05,1.19E-05,5.47E-06,2.93E-05
12/09/2019,5.82E-05,0.000234,6.36E-05,1.23E-05,5.23E-06,2.84E-05
12/10/2019,5.74E-05,0.000241,6.24E-05,1.05E-05,5.70E-06,2.69E-05
12/11/2019,5.94E-05,0.000229,6.42E-05,1.18E-05,7.68E-06,2.73E-05
12/12/2019,6.27E-05,0.000222,6.29E-05,9.58E-06,7.12E-06,2.72E-05
12/17/2019,6.18E-05,0.000228,6.39E-05,1.18E-05,8.17E-06,2.91E-05
12/18/2019,6.16E-05,0.000217,6.38E-05,1.12E-05,9.05E-06,2.80E-05
12/19/2019,5.96E-05,0.000206,6.25E-05,1.15E-05,9.17E-06,2.76E-05
12/20/2019,5.82E-05,0.000195,6.27E-05,1.17E-05,8.63E-06,2.69E-05
12/23/2019,7.06E-05,0.000185,6.20E-05,1.12E-05,6.91E-06,2.64E-05
12/24/2019,7.88E-05,0.000191,6.13E-05,6.01E-06,5.52E-06,2.71E-05
12/26/2019,7.96E-05,0.000181,6.19E-05,6.37E-06,7.18E-06,2.66E-05
12/27/2019,8.01E-05,0.000212,6.11E-05,1.17E-05,6.36E-06,2.40E-05
12/30/2019,7.65E-05,0.000225,6.45E-05,1.24E-05,6.09E-06,1.96E-05
12/31/2019,7.33E-05,0.000214,6.31E-05,1.26E-05,6.29E-06,1.95E-05
1/02/2020,7.07E-05,0.000218,6.16E-05,1.15E-05,6.40E-06,1.91E-05
1/03/2020,7.15E-05,0.000212,6.02E-05,9.79E-06,6.25E-06,1.90E-05
1/06/2020,7.03E-05,0.000234,6.54E-05,1.30E-05,4.58E-06,1.33E-05
1/07/2020,6.75E-05,0.000221,6.49E-05,1.31E-05,4.66E-06,1.28E-05
1/08/2020,6.74E-05,0.000209,6.41E-05,1.27E-05,5.59E-06,1.25E-05
1/09/2020,6.48E-05,0.000280,6.40E-05,1.30E-05,5.79E-06,1.63E-05
1/10/2020,6.27E-05,0.000263,6.29E-05,1.29E-05,6.13E-06,1.60E-05
1/13/2020,6.33E-05,0.000247,6.34E-05,1.29E-05,7.50E-06,1.57E-05
1/14/2020,6.10E-05,0.000244,6.48E-05,1.28E-05,7.51E-06,1.76E-05
1/15/2020,5.91E-05,0.000230,6.59E-05,1.30E-05,8.04E-06,1.77E-05
1/16/2020,7.13E-05,0.000234,6.44E-05,6.88E-06,7.42E-06,1.79E-05
1/17/2020,7.05E-05,0.000220,6.58E-05,7.21E-06,8.82E-06,1.77E-05
1/22/2020,7.51E-05,0.000217,7.22E-05,4.34E-06,1.28E-05,1.43E-05
1/23/2020,7.66E-05,0.000221,7.06E-05,1.29E-06,1.34E-05,1.32E-05
1/24/2020,7.49E-05,0.000215,6.87E-05,3.19E-06,1.30E-05,1.28E-05
1/27/2020,7.17E-05,0.000237,7.44E-05,3.48E-06,1.27E-05,1.85E-05
1/28/2020,9.45E-05,0.000235,7.70E-05,1.09E-05,1.82E-05,2.09E-05
1/29/2020,9.21E-05,0.000226,7.47E-05,9.73E-06,1.77E-05,2.06E-05
1/30/2020,8.88E-05,0.000220,7.62E-05,1.10E-05,1.84E-05,2.20E-05
1/31/2020,8.64E-05,0.000251,7.87E-05,7.46E-06,1.63E-05,2.68E-05
2/03/2020,8.29E-05,0.000237,8.37E-05,7.98E-06,1.71E-05,2.71E-05
2/04/2020,7.94E-05,0.000311,8.80E-05,1.06E-05,1.75E-05,3.56E-05
2/05/2020,7.76E-05,0.000292,8.66E-05,1.10E-05,1.80E-05,3.50E-05
2/06/2020,7.70E-05,0.000286,8.38E-05,1.34E-05,1.78E-05,3.46E-05
2/07/2020,7.65E-05,0.000268,8.24E-05,1.35E-05,1.64E-05,3.37E-05
2/10/2020,7.54E-05,0.000257,8.00E-05,1.47E-05,1.56E-05,3.26E-05
2/11/2020,7.32E-05,0.000303,7.79E-05,1.14E-05,1.56E-05,3.00E-05
2/12/2020,7.03E-05,0.000291,7.57E-05,1.19E-05,1.52E-05,2.90E-05
2/13/2020,6.82E-05,0.000330,7.35E-05,1.46E-05,1.50E-05,2.92E-05
2/14/2020,6.83E-05,0.000309,7.40E-05,1.48E-05,1.61E-05,2.88E-05
2/19/2020,6.62E-05,0.000298,7.19E-05,1.38E-05,1.58E-05,2.82E-05
2/20/2020,6.98E-05,0.000288,7.21E-05,1.65E-05,1.74E-05,2.91E-05
2/21/2020,6.85E-05,0.000270,7.20E-05,1.66E-05,1.78E-05,2.88E-05
2/24/2020,7.04E-05,0.000261,7.16E-05,1.42E-05,1.88E-05,2.69E-05
2/25/2020,6.78E-05,0.000353,8.57E-05,1.61E-05,1.93E-05,4.14E-05
2/26/2020,7.02E-05,0.000347,8.29E-05,1.96E-05,1.87E-05,4.02E-05
2/27/2020,7.02E-05,0.000360,8.03E-05,2.32E-05,1.85E-05,4.00E-05
2/28/2020,6.76E-05,0.000410,8.79E-05,2.45E-05,1.89E-05,4.90E-05
3/02/2020,0.000228,0.000502,8.56E-05,7.89E-05,2.35E-05,5.08E-05
3/03/2020,0.000214,0.000557,9.29E-05,8.01E-05,2.47E-05,6.05E-05
3/04/2020,0.000204,0.000527,9.41E-05,7.91E-05,2.62E-05,6.11E-05
3/05/2020,0.000191,0.000491,9.09E-05,7.58E-05,2.52E-05,5.96E-05
3/06/2020,0.000182,0.000498,9.20E-05,6.77E-05,2.22E-05,6.29E-05
3/09/2020,0.000171,0.000916,9.19E-05,5.99E-05,2.10E-05,7.49E-05
3/10/2020,0.000175,0.002916,9.40E-05,0.000128,2.51E-05,0.000111
3/11/2020,0.000167,0.003179,0.000104,0.000107,2.11E-05,0.000137
3/12/2020,0.000168,0.003021,0.000101,0.000115,2.23E-05,0.000136
3/13/2020,0.000429,0.002944,0.000130,0.000191,7.13E-05,0.000159
3/16/2020,0.000821,0.002728,0.000145,0.000156,0.000116,0.000149
3/17/2020,0.000956,0.002989,0.000180,0.000270,0.000158,0.000195
3/18/2020,0.000884,0.002956,0.000171,0.000264,0.000151,0.000189
3/19/2020,0.001044,0.004638,0.000164,0.000511,0.000149,0.000193
3/20/2020,0.000989,0.005310,0.000169,0.000552,0.000151,0.000229
3/23/2020,0.000924,0.005190,0.000162,0.000504,0.000146,0.000217
3/24/2020,0.000880,0.004797,0.000159,0.000487,0.000145,0.000213
3/25/2020,0.001195,0.004454,0.000160,0.000506,0.000168,0.000212
3/26/2020,0.001342,0.004116,0.000153,0.000499,0.000165,0.000207
3/27/2020,0.001241,0.003932,0.000155,0.000483,0.000160,0.000214
3/30/2020,0.001149,0.003718,0.000178,0.000468,0.000158,0.000226
3/31/2020,0.001072,0.003556,0.000174,0.000461,0.000155,0.000228
4/01/2020,0.000997,0.003283,0.000167,0.000438,0.000147,0.000222
4/02/2020,0.000957,0.003043,0.000196,0.000408,0.000159,0.000207
4/03/2020,0.000908,0.003946,0.000186,0.000455,0.000151,0.000196
4/06/2020,0.000843,0.004281,0.000198,0.000414,0.000149,0.000149
4/07/2020,0.000796,0.003965,0.000201,0.000388,0.000150,0.000140
4/08/2020,0.000744,0.003695,0.000205,0.000363,0.000148,0.000128
4/09/2020,0.000691,0.003428,0.000195,0.000343,0.000142,0.000123
4/13/2020,0.000672,0.003378,0.000187,0.000294,0.000134,0.000123
4/14/2020,0.000622,0.003119,0.000178,0.000279,0.000128,0.000120
4/15/2020,0.000626,0.003256,0.000170,0.000212,0.000118,0.000123
4/16/2020,0.000604,0.003106,0.000163,0.000222,0.000115,0.000122
4/17/2020,0.000561,0.002890,0.000195,0.000209,0.000115,0.000108
4/22/2020,0.000521,0.002677,0.000189,0.000201,0.000108,0.000103
4/23/2020,0.000497,0.003886,0.000210,0.000250,0.000115,0.000175
4/24/2020,0.000480,0.003792,0.000208,0.000263,0.000116,0.000185
4/27/2020,0.000446,0.003499,0.000204,0.000252,0.000113,0.000180
4/28/2020,0.000419,0.003966,0.000194,0.000265,0.000107,0.000171
4/29/2020,0.000388,0.003667,0.000186,0.000253,0.000102,0.000165
4/30/2020,0.000361,0.004231,0.000180,0.000247,9.84E-05,0.000180
5/01/2020,0.000335,0.005017,0.000184,0.000235,9.39E-05,0.000218
5/04/2020,0.000333,0.004662,0.000176,0.000213,8.83E-05,0.000213
5/05/2020,0.000310,0.004394,0.000169,0.000199,8.39E-05,0.000210
5/06/2020,0.000289,0.005170,0.000161,0.000184,8.03E-05,0.000202
5/07/2020,0.000271,0.004945,0.000155,0.000185,7.60E-05,0.000191
5/08/2020,0.000295,0.004586,0.000149,0.000164,7.64E-05,0.000184
5/11/2020,0.000274,0.004256,0.000144,0.000158,7.36E-05,0.000181
5/12/2020,0.000258,0.003960,0.000138,0.000155,7.02E-05,0.000175
5/13/2020,0.000240,0.003655,0.000132,0.000148,6.72E-05,0.000170
5/14/2020,0.000227,0.003463,0.000128,0.000148,6.56E-05,0.000170
5/15/2020,0.000218,0.003458,0.000123,0.000158,6.30E-05,0.000166
5/18/2020,0.000248,0.003251,0.000145,0.000171,4.21E-05,0.000146
5/19/2020,0.000312,0.003388,0.000139,0.000234,4.27E-05,0.000145
5/20/2020,0.000306,0.003142,0.000134,0.000229,4.29E-05,0.000142
5/21/2020,0.000315,0.002905,0.000130,0.000224,3.75E-05,0.000137
5/22/2020,0.000369,0.002683,0.000124,0.000218,3.80E-05,0.000133
5/27/2020,0.000343,0.002486,0.000119,0.000209,3.67E-05,0.000130
5/28/2020,0.000318,0.002421,0.000116,0.000201,3.55E-05,0.000131
5/29/2020,0.000298,0.002308,0.000114,0.000187,3.55E-05,0.000122
6/01/2020,0.000289,0.002163,0.000110,0.000186,3.25E-05,0.000116
6/02/2020,0.000283,0.002009,0.000107,0.000183,3.32E-05,0.000114
6/03/2020,0.000275,0.001894,0.000106,0.000166,3.53E-05,0.000107
6/04/2020,0.000262,0.001763,0.000105,0.000155,3.63E-05,0.000101
6/05/2020,0.000244,0.001630,0.000101,0.000148,3.50E-05,9.85E-05
6/08/2020,0.000235,0.001565,9.81E-05,0.000134,3.27E-05,9.77E-05
6/09/2020,0.000252,0.001481,9.48E-05,0.000114,3.30E-05,9.39E-05
6/10/2020,0.000236,0.001371,9.18E-05,0.000109,3.21E-05,9.11E-05
6/11/2020,0.000220,0.001278,8.91E-05,0.000104,3.12E-05,8.77E-05
6/12/2020,0.000212,0.001347,8.81E-05,0.000112,3.20E-05,9.20E-05
6/15/2020,0.000198,0.001263,8.53E-05,0.000108,3.07E-05,8.90E-05
6/16/2020,0.000186,0.001169,8.36E-05,0.000103,2.91E-05,8.68E-05
6/17/2020,0.000179,0.001089,8.24E-05,0.000101,2.66E-05,8.33E-05
6/18/2020,0.000168,0.001008,8.37E-05,9.66E-05,2.57E-05,8.08E-05
6/19/2020,0.000165,0.000946,8.10E-05,8.86E-05,2.47E-05,7.87E-05
6/22/2020,0.000162,0.000902,7.98E-05,9.03E-05,2.23E-05,7.45E-05
6/23/2020,0.000160,0.000845,7.73E-05,9.00E-05,2.16E-05,7.24E-05
6/24/2020,0.000152,0.000790,7.51E-05,8.50E-05,2.11E-05,7.02E-05
6/25/2020,0.000172,0.000887,7.44E-05,0.000108,2.41E-05,7.40E-05
6/30/2020,0.000161,0.000835,7.25E-05,0.000104,2.32E-05,7.14E-05
7/01/2020,0.000173,0.000775,7.39E-05,9.94E-05,2.70E-05,6.94E-05
7/02/2020,0.000173,0.000720,7.56E-05,9.68E-05,2.27E-05,6.67E-05
7/07/2020,0.000162,0.000719,7.38E-05,9.43E-05,2.18E-05,6.32E-05
7/08/2020,0.000158,0.000672,7.20E-05,9.24E-05,2.19E-05,6.20E-05
7/09/2020,0.000155,0.000626,7.03E-05,8.70E-05,2.20E-05,6.01E-05
7/10/2020,0.000150,0.000631,6.97E-05,8.96E-05,2.00E-05,5.56E-05
7/13/2020,0.000145,0.000610,6.85E-05,8.95E-05,1.86E-05,5.26E-05
